ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession	AMR Gene Family	Drug Class	Resistance Mechanism
ARO:3000173	36312	587	142	tet(E)	tet(E)	AAA71915.1	L06940	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000174	36313	239	957	tet(G)	tet(G)	AAD25538.1	AF133139	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000175	36314	732	1027	tet(H)	tet(H)	CAA75663.1	Y15510	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000177	36316	413	988	tet(J)	tet(J)	AAD12753.1	AF038993	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000178	36317	5182	1345	tet(K)	tet(K)	AAB28795.1	S67449.1	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000179	36318	518	1897	tet(L)	tet(L)	AAA22851.1	M11036	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000186	36325	5141	1692	tetM	tetM	CAQ49384.1	AM990992.1	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3000190	36329	4234	2020	tetO	tetO	AAA23033.2	M18896.2	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3000191	36330	476	1183	tetQ	tetQ	CAA79727.1	Z21523	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3003479	40072	2090	276	tetR	tetR	CAD09823.1	AL513383	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux;antibiotic target alteration
ARO:3004653	42683	5498	3352	tetR(G)	tetR(G)	AAB24797.1	S52438.1	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000192	36331	619	1553	tetS	tetS	AAA25293.1	L09756	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3000193	36332	520	2037	tetT	tetT	AAF01499.1	L42544	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3004650	42673	5494	3349	tetU	tetU	AAB08924.1	U01917.1	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000181	36320	4742	1006	tet(V)	tet(V)	AAB84282.1	AF030344.1	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000194	36333	5145	389	tetW	tetW	CAA10975.1	AJ222769.3	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3004442	41634	4270	2882	tet(W/N/W)	tet(W/N/W)	AMP42147.1	KU736867.1	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ARO:3000205	36344	79	776	tetX	tetX	AAA27471.1	M37699	tetracycline inactivation enzyme	glycylcycline;tetracycline antibiotic	antibiotic inactivation
ARO:3004719	42774	5596	3401	Tet(X3)	Tet(X3)	QBQ85438.1	MK134375.1	tetracycline inactivation enzyme	glycylcycline;tetracycline antibiotic	antibiotic inactivation
ARO:3004720	42775	5831	3402	Tet(X4)	Tet(X4)	QBQ69719.1	MK134376.1	tetracycline inactivation enzyme	glycylcycline;tetracycline antibiotic	antibiotic inactivation
ARO:3005057	43259	6093	3798	Tet(X5)	Tet(X5)	WP_150378267.1	NZ_CP040912.1	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
ARO:3005056	43257	6092	3797	Tet(X6)	Tet(X6)	QIM09823.1	MN507533.1	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
ARO:3000182	36321	3343	402	tet(Y)	tet(Y)	AAC72341.1	AF070999	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3000183	36322	5588	1885	tet(Z)	tet(Z)	AAD25063.1	AF121000.1	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3005083	43292	6116	3818	Thermus thermophilus 23s rRNA conferring resistance to pleuromutilin antibiotics	Thermus thermophilus 23s rRNA conferring resistance to pleuromutilin antibiotics		AE017221.1	23S rRNA with mutation conferring resistance to pleuromutilin antibiotics	glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic	antibiotic target alteration
ARO:3005081	43289	6113	3817	Thermus thermophilus uL3 mutations conferring resistance to pleuromutilin antibiotics	Thermus thermophilus uL3 mutations conferring resistance to pleuromutilin antibiotics	AAS81670.1	AE017221.1	Ribosomal protein mutation conferring resistance to pleuromutilin antibiotics	pleuromutilin antibiotic	antibiotic target alteration
ARO:3000851	37231	1081	1393	THIN-B beta-lactamase	THIN-B	CAC33832.1	AJ250876	THIN-B beta-lactamase	carbapenem;cephalosporin;penam	antibiotic inactivation
ARO:3003202	39786	3315	546	TLA-1	TLA-1	AAD37403.1	AF148067	TLA beta-lactamase	cephalosporin;fluoroquinolone antibiotic;monobactam	antibiotic inactivation
ARO:3003203	39787	4456	102	TLA-2	TLA-2	CAG27800.1	AJ698325.1	TLA beta-lactamase	cephalosporin;fluoroquinolone antibiotic;monobactam	antibiotic inactivation
ARO:3003204	39788	5278	2326	TLA-3	TLA-3	BAQ22139.1	AP014611.1	TLA beta-lactamase	cephalosporin;fluoroquinolone antibiotic;monobactam	antibiotic inactivation
ARO:3001299	37698	546	336	tlrB conferring tylosin resistance	tlrB conferring tylosin resistance	AAD12162.1	AF055922	non-erm 23S ribosomal RNA methyltransferase (G748)	lincosamide antibiotic;macrolide antibiotic	antibiotic target alteration
ARO:3002827	39261	158	1997	tlrC	tlrC	AAA26832.1	M57437	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic	antibiotic target protection
ARO:3004105	41217	5515	2773	TMB-1	TMB-1	CBY88906.1	FR771847.1	TMB beta-lactamase	carbapenem;cephalosporin;cephamycin	antibiotic inactivation
ARO:3004106	41218	4086	2774	TMB-2	TMB-2	BAM73613.1	AB758278	TMB beta-lactamase	carbapenem;cephalosporin;cephamycin	antibiotic inactivation
ARO:3003059	39493	4679	1794	tmrB	tmrB	CAB12108.2	AL009126.3	tunicamycin resistance protein	nucleoside antibiotic	reduced permeability to antibiotic
ARO:3000237	36376	563	826	tolC	TolC	ACN32294.1	FJ768952	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;fluoroquinolone antibiotic;glycylcycline;macrolide antibiotic;penam;penem;peptide antibiotic;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic;triclosan	antibiotic efflux
ARO:3003679	40314	5270	2192	TriA	TriA	AAG03546.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan	antibiotic efflux
ARO:3003680	40315	5384	2193	TriB	TriB	AAG03547.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan	antibiotic efflux
ARO:3003681	40316	5383	2194	TriC	TriC	AAG03548.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan	antibiotic efflux
ARO:3004450	41645	5501	2889	TRU-1	TRU-1	ABW05394.1	EU046614.1	TRU beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003060	39494	4186	49	tsnR	tsnR	AAA99931.1	L39157.1	non-erm 23S ribosomal RNA methyltransferase (A1067)	peptide antibiotic	antibiotic target alteration
ARO:3000844	37224	1163	392	TUS-1 beta-lactamase	TUS-1	AAN63648.1	AF441287	TUS beta-lactamase	carbapenem;cephalosporin;cephamycin	antibiotic inactivation
ARO:3004730	42834	5679	3484	tva(A)	tva(A)	SOX29786.1	LT970863.1	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic	antibiotic target protection
ARO:3005008	43196	6043	3753	Txr	TxR	AAK37618.1	AF353562.1	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ARO:3004059	41125	5520	2691	Type A NfxB	Type A NfxB	AAG07988.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;penam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
ARO:3004060	41127	5519	2693	Type B NfxB	Type B NfxB	AAG07988.1	AE004091.2	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic;aminoglycoside antibiotic;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;penam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
ARO:3003577	40187	4591	842	ugd	ugd	AAC75089.1	U00096	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
ARO:3003305	39889	5887	2148	Ureaplasma urealyticum gyrB conferring resistance to fluoroquinolone	Ureaplasma urealyticum  gyrB conferring resistance to fluoroquinolones	WP_004025678.1	NC_011374.1	fluoroquinolone resistant gyrB	aminocoumarin antibiotic;fluoroquinolone antibiotic	antibiotic target alteration
ARO:3003309	39893	5888	2104	Ureaplasma urealyticum parC conferring resistance to fluoroquinolone	Ureaplasma urealyticum parC conferring resistance to fluoroquinolones	WP_010891786.1	NC_002162.1	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
ARO:3000010	36019	3277	1981	vanA	vanA	AAA65956.1	M97297	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3000013	36022	107	1098	vanB	vanB	AHH83938.1	KF823969	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3000368	36507	150	455	vanC	vanC	AAA24786.1	AF162694	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3000005	36014	179	824	vanD	vanD	AAM09849.1	AY082011	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002907	39341	216	1617	vanE	vanE	AAL27442.1	FJ872411	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002908	39342	258	1759	vanF	vanF	AAF36803.1	AF155139	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002909	39343	300	1157	vanG	vanG	ABA71731.1	DQ212986	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002942	39376	3279	178	vanHA	vanHA	AAA65955.1	M97297	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3002943	39377	3452	626	vanHB	vanHB	AAB05626.1	U35369	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3002944	39378	428	1333	vanHD	vanHD	AAM09850.1	AY082011	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3002945	39379	487	1790	vanHF	vanHF	AAF36802.1	AF155139	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3002947	39381	534	1724	vanHM	vanHM	ACL82960.1	FJ349556	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3002948	39382	576	786	vanHO	vanHO	AHA41499.1	KF478993	glycopeptide resistance gene cluster;vanH	glycopeptide antibiotic	antibiotic target alteration
ARO:3003723	40377	4649	2241	vanI	vanI	KTE89608.1	LOCK01000072.1	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002914	39348	5377	2240	vanJ	vanJ	CAB45459.1	AL939117.1	vanJ membrane protein	glycopeptide antibiotic	antibiotic target alteration
ARO:3003727	40384	5268	2245	vanKI	vanKI	BAE85481.1	AP008230.1	glycopeptide resistance gene cluster;vanK	glycopeptide antibiotic	antibiotic target alteration
ARO:3002910	39344	612	349	vanL	vanL	ABX54687.1	EU250284	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002911	39345	651	1924	vanM	vanM	ACL82961.1	FJ349556	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002912	39346	684	164	vanN	vanN	AEP40500.1	JF802084	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002913	39347	675	1754	vanO	vanO	AHA41500.1	KF478993	glycopeptide resistance gene cluster;van ligase	glycopeptide antibiotic	antibiotic target alteration
ARO:3002919	39353	3275	722	vanRA	vanRA	AAA65953.1	M97297	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002921	39355	3453	141	vanRB	vanRB	AAB05622.1	U35369	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002922	39356	105	1547	vanRC	vanRC	AAF86641.1	AF162694	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002923	39357	122	1004	vanRD	vanRD	AAM09851.1	AY082011	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002924	39358	167	691	vanRE	vanRE	AAL27445.1	FJ872411	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002925	39359	202	240	vanRF	vanRF	AAR84672.1	AF155139	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002926	39360	246	1635	vanRG	vanRG	ABA71727.1	DQ212986	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3003728	40385	5264	2246	vanRI	vanRI	BAE85478.1	AP008230.1	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002927	39361	287	409	vanRL	vanRL	ABX54691.1	EU250284	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002928	39362	337	752	vanRM	vanRM	ACL82957.1	FJ349556	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002929	39363	379	1219	vanRN	vanRN	AEP40503.1	JF802084	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002930	39364	4685	1689	vanRO	vanRO	AHA41505.1	KF478993.1	glycopeptide resistance gene cluster;vanR	glycopeptide antibiotic	antibiotic target alteration
ARO:3002931	39365	3276	1907	vanSA	vanSA	AAA65954.1	M97297	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002932	39366	3454	499	vanSB	vanSB	AAB05623.1	U35369	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002933	39367	565	966	vanSC	vanSC	AAF86642.1	AF162694	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002934	39368	3440	2139	vanSD	vanSD	ACM47284	EU999036	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002935	39369	649	1571	vanSE	vanSE	AAL27446.1	FJ872411	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002936	39370	680	1920	vanSF	vanSF	AAR84673.1	AF155139	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002937	39371	706	390	vanSG	vanSG	ABA71728.1	DQ212986	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3003726	40383	3448	2244	vanSI	vanSI	WP_011461302.1	NC_007907.1	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002938	39372	744	744	vanSL	vanSL	ABX54692.1	EU250284	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002939	39373	44	1328	vanSM	vanSM	ACL82958.1	FJ349556	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002940	39374	78	1033	vanSN	vanSN	AEP40504.1	JF802084	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002941	39375	4550	465	vanSO	vanSO	AHA41504.1	KF478993	glycopeptide resistance gene cluster;vanS	glycopeptide antibiotic	antibiotic target alteration
ARO:3002970	39404	151	734	vanTC	vanTC	AAD22403.1	AF162694	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3002971	39405	180	1308	vanTE	vanTE	AAL27444.1	FJ872411	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3002972	39406	217	1561	vanTG	vanTG	ABA71733.1	DQ212986	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3002973	39407	301	229	vanTmL	vanTmL	ABX54689.1	EU250284	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3002975	39409	259	1983	vanTN	vanTN	AEP40502.2	JF802084	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3002974	39408	353	1510	vanTrL	vanTrL	ABX54690.1	EU250284	glycopeptide resistance gene cluster;vanT	glycopeptide antibiotic	antibiotic target alteration
ARO:3004253	41417	339	943	vanUG	vanUG	ABA71726.1	DQ212986	glycopeptide resistance gene cluster;vanU	glycopeptide antibiotic	antibiotic target alteration
ARO:3004254	41418	4564	534	vanVB	vanVB	AAO82019.1	AE016830	glycopeptide resistance gene cluster;vanV	glycopeptide antibiotic	antibiotic target alteration
ARO:3002964	39398	3455	1036	vanWB	vanWB	AAB05625.1	U35369	glycopeptide resistance gene cluster;vanW	glycopeptide antibiotic	antibiotic target alteration
ARO:3002965	39399	535	1622	vanWG	vanWG	ABA71730.1	DQ212986	glycopeptide resistance gene cluster;vanW	glycopeptide antibiotic	antibiotic target alteration
ARO:3003724	40380	5272	2242	vanWI	vanWI	BAE83690.1	AP008230.1	glycopeptide resistance gene cluster;vanW	glycopeptide antibiotic	antibiotic target alteration
ARO:3002949	39383	3281	217	vanXA	vanXA	AAA65957.1	M97297	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3002950	39384	3456	1666	vanXB	vanXB	AAB05628.1	U35369	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3003070	39600	652	1566	vanXD	vanXD	AAM09852.1	AY082011	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3002952	39386	685	1509	vanXF	vanXF	AAF36804.1	AF155139	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3003725	40381	5507	2243	vanXI	vanXI	ACL19707.1	CP001336.1	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3002953	39387	717	1996	vanXM	vanXM	ACL82962.1	FJ349556	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3002954	39388	23	1699	vanXO	vanXO	AHA41501.1	KF478993	glycopeptide resistance gene cluster;vanX	glycopeptide antibiotic	antibiotic target alteration
ARO:3002966	39400	39	97	vanXYC	vanXYC	AAF61331.1	AF162694	glycopeptide resistance gene cluster;vanXY	glycopeptide antibiotic	antibiotic target alteration
ARO:3002967	39401	106	559	vanXYE	vanXYE	AAL27443.1	FJ872411	glycopeptide resistance gene cluster;vanXY	glycopeptide antibiotic	antibiotic target alteration
ARO:3003069	39549	123	253	vanXYG	vanXYG	ABA71732.1	DQ212986	glycopeptide resistance gene cluster;vanXY	glycopeptide antibiotic	antibiotic target alteration
ARO:3002968	39402	168	1872	vanXYL	vanXYL	ABX54688.1	EU250284	glycopeptide resistance gene cluster;vanXY	glycopeptide antibiotic	antibiotic target alteration
ARO:3002969	39403	203	518	vanXYN	vanXYN	AEP40501.1	JF802084	glycopeptide resistance gene cluster;vanXY	glycopeptide antibiotic	antibiotic target alteration
ARO:3002955	39389	3278	89	vanYA	vanYA	AAA65958.1	M97297	glycopeptide resistance gene cluster;vanY	glycopeptide antibiotic	antibiotic target alteration
ARO:3002956	39390	3457	556	vanYB	vanYB	AAB05624.1	U35369	glycopeptide resistance gene cluster;vanY	glycopeptide antibiotic	antibiotic target alteration
